Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PLAUR	5.696053632527049	-0.5607775060766819	0.1440582429141122	-3.892713771408544	9.912908373905754e-05	0.002563203020692815
TJP2	12.606111553226297	-0.3677020324371822	0.0946360294935809	-3.885433850139742	0.00010214730481919301	0.002627971569439238
CD177	33.76893764678563	0.9752006477721453	0.25175335627390694	3.873635141178137	0.00010722390401884074	0.0027329993526481995
COL18A1	7.446474582494876	0.6185858394863518	0.15973377933263597	3.872605043659451	0.0001076782430460333	0.0027329993526481995
HOXB9	10.283268255961154	0.40729635835571815	0.10511972219021996	3.8745950794912947	0.00010680213848803834	0.0027329993526481995
LYZ	31.534626667151368	-0.4868895221661145	0.12588682777043306	-3.8676764740946936	0.00010987730772423155	0.002776364114817636
HADH	15.4002857214276	0.3993828006119487	0.10334925757143851	3.8643993193263317	0.00011136291147380268	0.0028013959064076585
TMT1A	12.411357244600499	0.4814345169094361	0.12474941473819608	3.859212629732918	0.00011375293325646456	0.002848856647042431
BZW1	33.98562766785265	-0.5297341706730818	0.1374768356896698	-3.8532613004627567	0.00011655488781913206	0.002906170330644438
SSR1	14.885948277918057	-0.36653605005380147	0.09519080644829667	-3.850540443240044	0.00011785746534973817	0.0029257598854364824
LSS	11.191918273839205	-0.5348406354028263	0.1389977592670483	-3.8478363840043506	0.00011916559252682515	0.002945315518348604
MYO6	12.431333718881211	-0.3737163411665509	0.09721189751675241	-3.8443477672282738	0.00012087349178594585	0.002974538971775885
CNN3	8.927165164639293	0.4292899831250533	0.11183280543503957	3.8386766875343694	0.00012369918518881115	0.0030308977842799616
IGFBP4	15.041409236499744	0.4290514991776331	0.11182066478773423	3.8369607262851506	0.00012456638385698572	0.0030389902268557725
DIAPH1	13.45883566265484	-0.34537634959587654	0.09005192184390409	-3.835302373607879	0.00012540991168226315	0.0030464381979468215
CYP51A1	15.566874071314214	-0.532353712948714	0.13914893745705764	-3.825783528623797	0.0001303568032450939	0.0031530748135351772
PKIB	13.808793821264375	0.5654299282318336	0.14802467734113667	3.819835573285849	0.0001335406657460736	0.00321423692772943
CC2D1A	10.284858249114835	0.40050225733438954	0.10487236241779889	3.8189495125401742	0.00013402118638589143	0.00321423692772943
HMGB2	9.336857647810636	0.42261685336854876	0.11082450299027916	3.8133882125834404	0.00013707454111383657	0.003273594526178544
MUC3A	28.56073381000358	-0.36490838038261675	0.09582290896903141	-3.8081538570338114	0.00014000815524772955	0.00332960570883256
COX5A	21.711237290711484	0.4074737034372779	0.10713889476019178	3.8032285506521544	0.00014282247693119538	0.0033823230938517398
CXADR	11.908252410901637	-0.589015759718242	0.15500185280446171	-3.800056251335902	0.00014466324655120302	0.0034116415644992043
XPNPEP1	11.200615794928293	-0.37240355087135263	0.09804232140446091	-3.798395892066345	0.00014563557667749102	0.0034203210124257224
TRAM1	17.025544791482673	-0.3595457115668457	0.09473072651675438	-3.7954497425210323	0.00014737604881049683	0.0034468943647413723
CPT1A	26.73172069065832	0.3407124715916437	0.08986071647928712	3.7915619298470413	0.00014970280661890346	0.0034869048784485334
PTMA	71.74918454390153	0.19032258090836826	0.05022550382033034	3.789361309130945	0.00015103510618125863	0.0035035192663357534
ITGA3	15.413311782057809	-0.3388164097718555	0.08947238907413409	-3.786826453143244	0.00015258359066487343	0.0035249923394415662
OAS1	16.756477677038227	-0.3327348933530384	0.08824753956897416	-3.7704721851533693	0.00016293896308338402	0.0037489208579347703
MUC2	118.89325797275349	-0.403264432878572	0.10698749260130488	-3.769267071071199	0.00016372762342411386	0.0037518151764392082
INPP1	5.110814781945017	-0.5423577270715749	0.14399736638663643	-3.766441989052294	0.00016559053724519312	0.0037792033903540044
TMEM127	14.219290773132737	-0.33183440747059784	0.08813644959022832	-3.765007655894824	0.00016654397930602533	0.0037856984854301337
NABP1	5.509528408858541	-0.5252653111604714	0.13969538083238678	-3.7600764465555945	0.00016986144177169493	0.003845663041711173
EHD1	7.671861793499994	-0.44606667884873624	0.11867482275974287	-3.7587305249387066	0.0001707776483923988	0.003851001951796722
CCDC68	8.106155555561088	-0.4760768445122525	0.12675455500288932	-3.7558953561976574	0.0001727228575533394	0.0038794102133011942
SLC51B	7.21029874063466	0.5246810097634768	0.1398318095014051	3.752229279119816	0.00017526905612397768	0.003908462793884949
MDK	6.398243634970823	-0.5243817703077635	0.13975889567740085	-3.752045748258989	0.00017539744693405955	0.003908462793884949
CYTH2	8.689568553942216	-0.42134912574271666	0.11259806937646691	-3.742063501408302	0.00018251537789183762	0.003938122687342498
TENT5A	7.148143668144864	-0.522123928264429	0.13949715120390072	-3.742900294080192	0.0001819084225209379	0.003938122687342498
TUBA1C	22.86580584122783	-0.3292578207284952	0.08787025410915524	-3.7470907995722946	0.00017889734196586848	0.003938122687342498
TMEM45B	24.659003025633236	-0.27810673187321416	0.07422661952052734	-3.746725011453659	0.00017915829979701226	0.003938122687342498
SLC5A1	6.16479188980783	-0.5729160167655571	0.152931605366751	-3.746223780176935	0.00017951646576915467	0.003938122687342498
ACSF2	8.158040381278068	0.510762545775526	0.13648391534576265	3.742291129922391	0.00018235008262023668	0.003938122687342498
DHCR24	30.976171694469553	-0.36997514240467294	0.09888654675395855	-3.741410278237493	0.0001829905064966567	0.003938122687342498
REEP3	6.1743178615524075	-0.48840206931833885	0.13027268705819367	-3.7490749622763704	0.00017748803166107524	0.003938122687342498
TMED2	25.149951230137017	-0.31039254620583545	0.0829112790393755	-3.743670943231096	0.00018135112243447687	0.003938122687342498
SH2B1	9.735991391065062	0.3992113466099458	0.10684917393160288	3.7362136918858355	0.00018681192977480424	0.003990020839718461
TRPM4	25.71481956972562	0.3208835800057065	0.08587525025749933	3.7366246857334113	0.0001865069857955113	0.003990020839718461
PDHA1	13.44963757750662	0.34134285795793334	0.09139149889013296	3.734951960556873	0.0001877510235931316	0.003995002983222274
SDC1	21.760087149484963	-0.26569386640397186	0.07130593956760047	-3.726111289117578	0.00019445657476763672	0.004122188064362636
CYC1	18.206656774079246	0.3800714870607009	0.10216490325685264	3.72017664525325	0.00019908348505585666	0.004155703893885219
AHNAK	87.00313531976931	-0.2386065882419082	0.06410185449223724	-3.7223039821851573	0.00019741315283130364	0.004155703893885219
PGM3	6.1747835127651856	-0.4884251247139724	0.13131879944684496	-3.7193846332084117	0.0001997087383633886	0.004155703893885219
FABP5	13.364315783469328	0.5200688905253839	0.13974374220300537	3.721589835270628	0.0001979724094904556	0.004155703893885219
HNRNPL	18.079287447885534	0.2896316113880846	0.07783564232225232	3.7210666315177594	0.00019838308078953465	0.004155703893885219
KRT19	86.29249264258075	-0.3113999512132237	0.08390086292114395	-3.7115226276742797	0.00020601624715088992	0.004267004615450017
CMPK1	29.816686378781657	-0.29346004330032693	0.0790816435148966	-3.7108490701138233	0.00020656524110129057	0.004267004615450017
RHOC	37.05327406036082	-0.2985663012095606	0.0805559929013727	-3.706320168818538	0.00021029242982590674	0.0043282005556895715
FTL	86.96779978151686	0.20671723250984023	0.05595297208376531	3.694481719404839	0.0002203357437443069	0.004518479382582525
TSPAN7	7.887550052221093	0.45714562636957184	0.12388639647393612	3.6900389339014197	0.00022421973267861204	0.0045815295558156825
CS	23.25674580787676	0.2630377952183591	0.07131378183867088	3.6884566830772574	0.00022561842668842965	0.004593526241210474
ZDHHC3	16.09885134772496	-0.2984369336576626	0.08112972711791917	-3.678515191156691	0.00023459572031543733	0.004759181996363352
KCNK6	7.544029735660817	-0.43776470222244823	0.11929240025279893	-3.6696780456655875	0.00024285614113275154	0.004909163424326335
COL6A2	20.119002012007893	0.38031581302917644	0.10420729082163864	3.649608487376623	0.0002626403015241679	0.0052723555750970146
CHMP2B	11.785237398744812	-0.354948941774579	0.09725791554467669	-3.649563532045148	0.00026268626716914454	0.0052723555750970146
ATP5F1B	82.76877137438956	0.18654884496208035	0.05118490231783302	3.6446068374557785	0.0002678008735973353	0.005356017471946707
INSIG1	7.379207943418676	-0.546964529104649	0.15050689748551954	-3.6341492532411888	0.00027889938422367175	0.005558346882767543
SLC6A8	19.626436129549553	-0.4622990471276078	0.12725392981743364	-3.6328862125582337	0.0002802686316074692	0.005566036683853599
ISG20	5.613815717700056	-0.5117954954084871	0.1409908756290363	-3.6299901899686167	0.0002834319916119192	0.005609178575256862
CRIP1	7.683923794287566	-0.5843256643277018	0.16113794365938003	-3.6262450113107643	0.00028757251289791293	0.005671290672481488
BCL2L1	9.39061069304145	-0.4000228943018313	0.11040275253047713	-3.6233054442315953	0.0002908620040555919	0.005716246329703646
C1GALT1	5.251462835510526	-0.5183509427952823	0.1433571117688161	-3.6158020791545904	0.0002994190856229055	0.005864055448531644
PIM1	5.602723799808801	-0.5064202066316266	0.14014710128646585	-3.613490411025234	0.0003021025329181316	0.005896208056264224
ADTRP	11.194394898063827	0.5320236860270041	0.14746469224327036	3.6078038609359613	0.00030879978648526104	0.006006208905520885
BSG	64.61733437815259	0.3014753528151186	0.08363455136357506	3.6046747175643805	0.0003125441333594739	0.006006537414848159
ARHGEF40	6.908131616245002	0.4521859174402539	0.1255203954304542	3.6024895865691553	0.00031518403042577793	0.006006537414848159
SLC25A5	59.45251269543041	0.2034523844813139	0.05646654534032278	3.60306059552803	0.000314492176523064	0.006006537414848159
DST	19.434424974968273	-0.3215069862585437	0.08923439636737995	-3.602949079577929	0.00031462718122861116	0.006006537414848159
SCD	15.101526470231738	-0.7718332314426493	0.2140585095871096	-3.605711508182566	0.00031129882177047643	0.006006537414848159
EDEM1	9.4629890189479	-0.44871942616156046	0.12452842236175482	-3.603349481598919	0.00031414269416419813	0.006006537414848159
EFNB2	12.464826446248775	-0.3375797305283688	0.09378424328695383	-3.5995356863462478	0.00031878588430669756	0.006034542157778958
PLEKHM1	8.67833363919496	-0.4021550361053447	0.11170044102047566	-3.6002994476237222	0.0003178509126185504	0.006034542157778958
SUCLG1	17.796620124277005	0.3160133839197055	0.08783590716443845	3.5977699112060604	0.00032095735410066163	0.006035277821294833
PAM	6.502312936003636	-0.46005009938747554	0.12784761830027935	-3.5984252620720922	0.0003201498228263257	0.006035277821294833
WNK2	10.156492446032082	0.3903916665978478	0.10856324121843636	3.595983891198994	0.00032316779826863865	0.0060567209874188566
CYCS	37.92814290151069	0.3664328294401978	0.10206343098664779	3.5902460450122975	0.0003303659665550536	0.006171192642579549
NOTCH1	7.304741903213864	0.44813696937661895	0.12487398241789205	3.588713683182811	0.0003323135560788274	0.006187153708572905
SUGP2	11.619079082024378	0.3616222582826129	0.10128172714858304	3.570459039981647	0.0003563561776331312	0.006613035952142697
CD164	59.07453827154565	-0.2996797938001005	0.08400872680230348	-3.56724598987594	0.00036075279521081976	0.006672747780696862
ANXA4	28.870293367252142	-0.29763586984917356	0.08351459195245738	-3.563878633551963	0.0003654149611032184	0.006736966383857381
HSPE1	11.146464959544286	0.38295042950938984	0.10759992240447797	3.559021428192523	0.00037223916366998627	0.006840498916792606
MCM7	11.113804363375909	0.36892629134290966	0.10369923204161013	3.5576569284030484	0.00037417756559575416	0.00685386738275718
PFKP	11.016485561577387	-0.3517513630611573	0.09893437245764623	-3.555400962509182	0.0003774030899974106	0.0068906499657591744
MAVS	25.504179931234532	0.25432366137089457	0.07157843501781706	3.5530765838564253	0.0003807536003349482	0.006929470668475263
MMP2	10.381346636634142	0.5112144403615487	0.14405609390700175	3.5487179090915326	0.0003871115474612598	0.007022600508431829
HR	7.069737361180732	0.4381723388576698	0.12389091638705997	3.536759204272345	0.0004050687980181744	0.007324886251702451
KTN1	26.29749606712956	0.373780439522926	0.10571113897297035	3.535866164666897	0.000406440546594922	0.0073262850118702505
SATB2-AS1	5.32766949278124	0.5063702615884897	0.14324628376176762	3.5349626411993507	0.0004078328139682379	0.007328043577968973
SH3GLB1	13.095443274091265	-0.3174951750839568	0.08985284225580616	-3.533501747001673	0.0004100933795958104	0.007345343444659136
GALNT7	16.92265914028495	-0.39121411794799615	0.11075878479579547	-3.5321272138302398	0.0004122309928725741	0.0073603388632768755
IBTK	8.804971858817472	-0.3866480885394825	0.10987009266863267	-3.519138640445222	0.00043295039375173655	0.0077059724170906565
RHPN2	10.372478987911254	-0.3684935424291378	0.10499038599549587	-3.5097836714777513	0.000448471400069032	0.00795720415169505
REPIN1	15.01524286820855	0.3183444250931219	0.09075146068209636	3.5078710876983776	0.00045170787888146297	0.007989583107715876
EEIG1	12.909864012187349	-0.3412207869812616	0.09740560026264064	-3.503092081576493	0.00045989045229241534	0.00810897183792857
IFNGR1	12.359486460862763	-0.32556998195473236	0.09311310619529056	-3.496500065972441	0.0004714043773073531	0.008286176321613721
TTC39A	8.277867571541778	-0.39849290547191735	0.11406292264094883	-3.4936234864532354	0.00047651254774689597	0.0083500341184131
SORBS3	7.806979858887727	0.43202472811881854	0.12378770882018232	3.490045435337933	0.0004829384317982257	0.008436517049314684
S100A16	22.378638754648037	-0.4067162795543993	0.11668830898107505	-3.4854929607417837	0.0004912311477255438	0.008519906504410058
NOS2	5.0090531401953875	-0.8964645167644705	0.2571742073149131	-3.4858259159198584	0.0004906201696971975	0.008519906504410058
ILF3	23.314959686251957	0.3108024378230706	0.0891841718726262	3.484950650962617	0.0004922278139473656	0.008519906504410058
PIGZ	9.92272605886426	0.4667280307268795	0.13431542885505643	3.474865357654026	0.0005111098199410841	0.008819760917276025
PBLD	8.122671804781657	0.4744654320126604	0.13679720914073945	3.4683853200873545	0.0005235959486428409	0.00900776008911392
RALGPS2	6.257363256283559	-0.45651508602886826	0.13175433556418484	-3.464896119539645	0.0005304363281640924	0.009097786719420494
GPR15LG	17.546697060393612	0.6024131177914666	0.17414067583402393	3.459347535584595	0.0005414857377657563	0.009259242524937102
SC5D	5.181271970809263	-0.5103783106567914	0.14763436253752546	-3.4570428041579024	0.0005461380929720523	0.009310667488619927
TJP1	8.863856611837317	-0.3811634134279551	0.11031083882619966	-3.455357764330824	0.0005495630681302559	0.009340921818670416
ST3GAL4	8.280111424918125	-0.809628110084307	0.23480318295794994	-3.4481138623631877	0.0005645160051134181	0.009566349068688463
PDIA4	24.69404382326124	-0.2738628803048666	0.0796435547807331	-3.4386069413757245	0.0005847155372164822	0.009879074449687431
BDH1	13.673172743028271	0.31572118018296397	0.09188668299313062	3.435984082770373	0.0005904056587180226	0.009945523893880976
SYNPO	9.760015118497531	0.36932273718502495	0.10764830033454557	3.430827389166915	0.000601743364945903	0.010106431589299143
SEPTIN10	7.029161746363664	-0.4308944436451576	0.12573768881872252	-3.4269314768969794	0.0006104430907973138	0.010222212703884011
SLC1A1	6.889094516467131	-0.4369504036512507	0.12765986525450015	-3.422770365456325	0.0006198641918176078	0.010349354943031446
OAF	12.154511398698155	0.33339562306138687	0.09743970819174583	3.4215581024249104	0.0006226341977085787	0.010363163683639919
VPS4B	12.090510261959738	-0.3833360527565352	0.11206007887417442	-3.4208083432366703	0.0006243531477245958	0.010363163683639919
C11orf86	5.518883842476254	-0.4933536417916318	0.14425547940835612	-3.4199993221405074	0.0006262129175743157	0.010363640682662652
TOR4A	7.121615050363912	-0.41734814018086547	0.12214577807206273	-3.416803648625835	0.0006336096029957065	0.010455482078588043
NPIPB12	11.910376233485984	0.4521132773329642	0.13256246367443414	3.41056785458762	0.0006482775099128133	0.010604770826897465
GFUS	9.530535612013969	-0.3747056450411581	0.10984498350427996	-3.41122218864513	0.0006467236774665883	0.010604770826897465
RIPK3	6.712675589891494	-0.42950361827298245	0.12592303925437678	-3.410842216136027	0.0006476255674590802	0.010604770826897465
MIR12136	27.442117777427494	0.5246754240593212	0.1539348696102879	3.4084247798281546	0.0006533909633343897	0.010657616289546529
MT-TY	26.01136986063975	0.404355396916207	0.11869010087920112	3.406816524048173	0.0006572529280261302	0.010689803369620395
AGFG2	9.17366647304426	0.3795122615659878	0.1114587616430666	3.4049567388998145	0.0006617453615847861	0.010732030792463865
USP53	10.327906941335236	-0.39605963336970956	0.11636306964537481	-3.403654050866233	0.0006649090764015987	0.010752529635522996
GLG1	15.29573052850816	-0.2959599088795049	0.0869976779642201	-3.401928830804261	0.0006691206024250487	0.010789808004916739
RALB	12.697508333173376	-0.3125271468751532	0.09204606202495903	-3.3953342489590588	0.0006854486322432278	0.011021702438910992
CTNNB1	35.066193445279545	-0.28271761376683896	0.08340108044675544	-3.3898555300770994	0.0006992946590918714	0.011212486601869664
