gene	log2FC	pval	padj
FRRS1L	-0.014075277907716899	0.20994352325288979	0.3914430852908719
MIR770	-0.004459458029252357	0.20994352325288979	0.3914430852908719
HIF3A	0.033622513653695396	0.20994352325288979	0.3914430852908719
LINC02143	-0.013556621504978161	0.20994352325288979	0.3914430852908719
MIR675	-0.019570401927420655	0.20994352325288979	0.3914430852908719
MIR6731	-0.0019179325259897836	0.20994352325288979	0.3914430852908719
TRAPPC3L	0.016077485293920946	0.20994352325288979	0.3914430852908719
SIGLEC9	0.019220400670419968	0.20994352325288979	0.3914430852908719
FOXRED2	0.04001272872186301	0.20994352325288979	0.3914430852908719
GOLPH3-DT	0.01939209559902455	0.20994352325288979	0.3914430852908719
LOC124901506	-0.013125787671448563	0.20994352325288979	0.3914430852908719
GPR6	-0.0007279733742249148	0.20994352325288979	0.3914430852908719
MIR4434	0.006538101106157906	0.20994352325288979	0.3914430852908719
STRIT1	0.05862321578522198	0.20994352325288979	0.3914430852908719
HMSD	-0.12457302932407621	0.20994352325288979	0.3914430852908719
SNRPB	0.08002513478149886	0.20994352325288979	0.3914430852908719
PKIA-AS1	-0.023056963310795764	0.20994352325288979	0.3914430852908719
LINC02954	-0.0023398222308219294	0.20994352325288979	0.3914430852908719
SYT1-AS1	0.014471892462395664	0.20994352325288979	0.3914430852908719
BCL2	0.03470520658649279	0.20994352325288979	0.3914430852908719
SERF1A	0.03463691703101812	0.21151969506917345	0.3929783888186779
FSD1	0.041830651375718286	0.21151969506917345	0.3929783888186779
FGF12-AS3	-0.0026252545760868315	0.21151969506917345	0.3929783888186779
HSD17B3-AS1	-0.03957401525990606	0.21151969506917345	0.3929783888186779
GPR141	-0.013879622203266773	0.21151969506917345	0.3929783888186779
SURF2	0.023147691433160533	0.21151969506917345	0.3929783888186779
CATSPERH	0.009750622563653444	0.21151969506917345	0.3929783888186779
RPL13A	0.06775741825760395	0.21151969506917345	0.3929783888186779
NADK2-AS1	-0.01859291957608933	0.21151969506917345	0.3929783888186779
CPN1	0.07155358438996057	0.21151969506917345	0.3929783888186779
OTUD7B	-0.04209604003197298	0.21151969506917345	0.3929783888186779
LINC03103	-0.03968502329717455	0.21151969506917345	0.3929783888186779
PLEKHG2	-0.050551194980722025	0.21151969506917345	0.3929783888186779
GDPD2	-0.06564883379003605	0.21151969506917345	0.3929783888186779
LINC00349	-0.028682949611331	0.21151969506917345	0.3929783888186779
LINC00515	-0.0335252341460443	0.21151969506917345	0.3929783888186779
PHF6	0.025647894581162456	0.21151969506917345	0.3929783888186779
BHLHA15	-0.028714672747473746	0.21151969506917345	0.3929783888186779
NLRP5	0.04139518082363723	0.21151969506917345	0.3929783888186779
TMEM14B-DT	-0.01655523448948193	0.21151969506917345	0.3929783888186779
C2CD5	0.090680337977608	0.21151969506917345	0.3929783888186779
HACD4	0.013457978621562505	0.21151969506917345	0.3929783888186779
PPP1R3B-AS1	-0.028628738233693718	0.21151969506917345	0.3929783888186779
TAF7L	0.0430962776079753	0.21151969506917345	0.3929783888186779
LINC00216	-0.029514834933511924	0.21151969506917345	0.3929783888186779
TERLR1	0.04161174342597562	0.21151969506917345	0.3929783888186779
COCH-AS1	0.08020224353859912	0.21151969506917345	0.3929783888186779
SASH1	-0.024848137514976498	0.21151969506917345	0.3929783888186779
LINC02798	0.02084100578518877	0.21151969506917345	0.3929783888186779
LINC00402	-0.035950885450420245	0.21151969506917345	0.3929783888186779
BRCA2	0.029123530260654507	0.21151969506917345	0.3929783888186779
GJA3	-0.037542374887201885	0.21151969506917345	0.3929783888186779
CHRFAM7A	-0.0326732953794604	0.21151969506917345	0.3929783888186779
PEX16	0.049830506751499914	0.21151969506917345	0.3929783888186779
RPS29	0.0876810300309856	0.21151969506917345	0.3929783888186779
AQP3	-0.04192407760729644	0.21151969506917345	0.3929783888186779
RARRES1	0.09691796033569577	0.21151969506917345	0.3929783888186779
ZNF790	0.027232031933895562	0.21151969506917345	0.3929783888186779
CLDN16	-0.03451324208090978	0.21151969506917345	0.3929783888186779
HEXIM1	-0.04915205585694804	0.21151969506917345	0.3929783888186779
CDH2-AS1	0.0032776461820577807	0.21151969506917345	0.3929783888186779
TMEM95	0.006939470558357558	0.21151969506917345	0.3929783888186779
NPC1L1	-0.05147929955465397	0.21151969506917345	0.3929783888186779
PTDSS2	0.025588657978803164	0.21151969506917345	0.3929783888186779
TXNL4A	0.04797869361196372	0.21151969506917345	0.3929783888186779
KATNA1	-0.012990695643906758	0.21151969506917345	0.3929783888186779
SRGN	0.08635912084772657	0.21151969506917345	0.3929783888186779
MTHFD1L	0.007156620268865321	0.21151969506917345	0.3929783888186779
SLC39A8	0.09401430091013596	0.21151969506917345	0.3929783888186779
PEX14	-0.046884048988521165	0.21151969506917345	0.3929783888186779
TCEAL7	0.01607303242469582	0.21151969506917345	0.3929783888186779
USB1	-0.03528594886900405	0.21151969506917345	0.3929783888186779
STAT5B	-0.03460905275228687	0.21151969506917345	0.3929783888186779
CARNMT1-AS1	-0.013184163054615727	0.21151969506917345	0.3929783888186779
METTL6	-0.010866274169552659	0.21151969506917345	0.3929783888186779
NUFIP2	-0.028946717746750394	0.21151969506917345	0.3929783888186779
RGS19	0.05041958984039052	0.21151969506917345	0.3929783888186779
BTN3A3	-0.04729839358358112	0.21151969506917345	0.3929783888186779
BRPF3-AS1	0.021802564529539326	0.21151969506917345	0.3929783888186779
MSN	0.0634573313659752	0.21151969506917345	0.3929783888186779
PNPLA5	-0.030125713912802943	0.21151969506917345	0.3929783888186779
IL22	-0.009552979738553957	0.21151969506917345	0.3929783888186779
RNU6-1297P	0.004701208681565927	0.21310440338404846	0.39510615928141146
RNU6-25P	-0.003973517647946928	0.21310440338404846	0.39510615928141146
TEX50	0.005887134873943704	0.21310440338404846	0.39510615928141146
MIR8064	-0.009864623660394228	0.21310440338404846	0.39510615928141146
RNU6-840P	-0.006026923574474506	0.21310440338404846	0.39510615928141146
RN7SKP249	-0.011161817453505911	0.21310440338404846	0.39510615928141146
MIR6801	-0.003045268157306158	0.21310440338404846	0.39510615928141146
OR14I1	-0.012928949121434247	0.21310440338404846	0.39510615928141146
FAM131B-AS1	0.00641704508402996	0.21310440338404846	0.39510615928141146
PLCH1-AS2	-0.007810549889072552	0.21310440338404846	0.39510615928141146
MIR30C2	-0.003849698292832514	0.21310440338404846	0.39510615928141146
SNORD105B	-0.01560648420888331	0.21310440338404846	0.39510615928141146
C19orf85	-0.001546391561019364	0.21310440338404846	0.39510615928141146
RN7SL52P	-0.020512872898218987	0.21310440338404846	0.39510615928141146
MIR3691	0.003910631299526103	0.21310440338404846	0.39510615928141146
MIR4639	-0.010757037731583763	0.21310440338404846	0.39510615928141146
TNFSF8	-0.02643280211890542	0.21310440338404846	0.39510615928141146
PRICKLE2-AS2	-0.00848853863414848	0.21310440338404846	0.39510615928141146
LOC124900464	-0.0015325645452979667	0.21310440338404846	0.39510615928141146
LINC02100	-0.024743132926058897	0.21310440338404846	0.39510615928141146
LOC105372069	-0.011099445410113602	0.21310440338404846	0.39510615928141146
SLC41A3	-0.026093811599997574	0.21310440338404846	0.39510615928141146
SDR39U1	0.0399701602200353	0.21310440338404846	0.39510615928141146
MYO5B	-0.12071470955391117	0.21310440338404846	0.39510615928141146
EPHA7	0.017390420896750358	0.21310440338404846	0.39510615928141146
LOC105371735	0.002869759594063312	0.21310440338404846	0.39510615928141146
KIF1C-AS1	0.01928003881599727	0.21310440338404846	0.39510615928141146
KLF11	-0.01521026360678146	0.21310440338404846	0.39510615928141146
BLNK	-0.04319692074829562	0.21310440338404846	0.39510615928141146
RBFOX1	0.019776184511721917	0.21310440338404846	0.39510615928141146
LOC124902897	-0.004488694385670601	0.21310440338404846	0.39510615928141146
MIR548L	-0.030537820928290438	0.21310440338404846	0.39510615928141146
CDRT7	-0.0024655612174662653	0.21310440338404846	0.39510615928141146
TFDP3	0.04581846853284557	0.21310440338404846	0.39510615928141146
MTERF1	0.023895426273259135	0.21310440338404846	0.39510615928141146
LINC00388	-0.003429601886203594	0.21310440338404846	0.39510615928141146
ARHGEF9	0.07453802930519515	0.21469766465289797	0.39699137443501864
LINC02098	-0.02008566830971663	0.21469766465289797	0.39699137443501864
CIT	0.0795631523169067	0.21469766465289797	0.39699137443501864
MXRA5	0.07678734471571036	0.21469766465289797	0.39699137443501864
RNU6-1190P	-0.004534588651477912	0.21469766465289797	0.39699137443501864
RHOT1	0.015576849566712125	0.21469766465289797	0.39699137443501864
NMB	-0.029420391509457522	0.21469766465289797	0.39699137443501864
KLHL18	-0.02617028487206996	0.21469766465289797	0.39699137443501864
CAAP1	0.04408673399353513	0.21469766465289797	0.39699137443501864
SH3D19	-0.06997300993990496	0.21469766465289797	0.39699137443501864
TRAV30	-0.031051314525864654	0.21469766465289797	0.39699137443501864
KRT20	-0.16824380123053828	0.21469766465289797	0.39699137443501864
RNU2-33P	-0.03950420460512635	0.21469766465289797	0.39699137443501864
MUSK	-0.042077209361275236	0.21469766465289797	0.39699137443501864
PRKAR1B-AS1	0.010654272807249732	0.21469766465289797	0.39699137443501864
THBS2	0.12001392758925544	0.21469766465289797	0.39699137443501864
ZNF280D	0.05046198012498504	0.21469766465289797	0.39699137443501864
LINC00501	0.023894817503278598	0.21469766465289797	0.39699137443501864
ZNF385D-AS1	-0.011859094868694478	0.21469766465289797	0.39699137443501864
FBXO34	-0.06749907358980956	0.21469766465289797	0.39699137443501864
LINC01647	0.02791393991526192	0.21469766465289797	0.39699137443501864
CHRNA2	0.032141107698564486	0.21469766465289797	0.39699137443501864
H2BW1	0.05802045652263216	0.21469766465289797	0.39699137443501864
LOC101927040	-0.06103912099961317	0.21469766465289797	0.39699137443501864
FAM118B	-0.044441690171828974	0.21469766465289797	0.39699137443501864
ARAP2	-0.035223890204593156	0.21469766465289797	0.39699137443501864
FADS3	0.00031367993095621216	0.21469766465289797	0.39699137443501864
GIGYF2	-0.06786670468723344	0.21469766465289797	0.39699137443501864
LY6S-AS1	0.03030496515797665	0.21469766465289797	0.39699137443501864
VPS4A	0.07411796198905529	0.21469766465289797	0.39699137443501864
RN7SL246P	-0.02095412716572742	0.21469766465289797	0.39699137443501864
BPNT2	-0.05014033803355478	0.21469766465289797	0.39699137443501864
MAGEB17	0.05779307636453629	0.21469766465289797	0.39699137443501864
RGS12	-0.035220267059495214	0.21469766465289797	0.39699137443501864
DEXI	0.053449290348492884	0.21469766465289797	0.39699137443501864
LGALS1	0.11900670454765372	0.21469766465289797	0.39699137443501864
HNRNPA1L2	0.013775463232870377	0.21469766465289797	0.39699137443501864
WDSUB1	0.011188808480875112	0.21469766465289797	0.39699137443501864
USP17L2	-0.022096389848109785	0.21469766465289797	0.39699137443501864
CRBN	0.08055591462054656	0.21469766465289797	0.39699137443501864
SMIM41	0.010367190709024698	0.21469766465289797	0.39699137443501864
NBPF10	0.012690373845962277	0.21469766465289797	0.39699137443501864
SLFN13	-0.05708463426809729	0.21469766465289797	0.39699137443501864
STUB1	0.073952776659296	0.21469766465289797	0.39699137443501864
LINC02249	0.01438292961207821	0.21469766465289797	0.39699137443501864
MIR205HG	0.041993000582411955	0.21469766465289797	0.39699137443501864
SYNJ1	-0.027445528442179734	0.21469766465289797	0.39699137443501864
ZNF470	0.012585950321996497	0.21629949509935187	0.3988595714337048
PLEKHO2	0.029155158571801065	0.21629949509935187	0.3988595714337048
TCP11X2	-0.00030858729737454765	0.21629949509935187	0.3988595714337048
SNORA17B	-0.02207449722843685	0.21629949509935187	0.3988595714337048
LOC124901190	0.0032119129993770507	0.21629949509935187	0.3988595714337048
SETD4-AS1	-0.020531710938941433	0.21629949509935187	0.3988595714337048
PRR35	0.0042195247770376795	0.21629949509935187	0.3988595714337048
LINC01193	-0.007733627130756704	0.21629949509935187	0.3988595714337048
RNU6-208P	-0.0027648549110577472	0.21629949509935187	0.3988595714337048
HTRA2	0.029653257866290694	0.21629949509935187	0.3988595714337048
CSGALNACT1	-0.014023594038110598	0.21629949509935187	0.3988595714337048
MKS1	0.018588646974339484	0.21629949509935187	0.3988595714337048
IGHD3OR15-3B	-0.0015388654541675512	0.21629949509935187	0.3988595714337048
RCVRN	0.05972132353056714	0.21629949509935187	0.3988595714337048
DIRC1	-0.0013410534244182523	0.21629949509935187	0.3988595714337048
JRKL-AS1	0.07692775429472903	0.21629949509935187	0.3988595714337048
SCAMP4	-0.03894244679863945	0.21629949509935187	0.3988595714337048
MIR6837	0.006417410740613791	0.21629949509935187	0.3988595714337048
RN7SL764P	-0.03124003258355243	0.21629949509935187	0.3988595714337048
ALPI	-0.09900353158498443	0.21629949509935187	0.3988595714337048
SERPINA12	-0.003789388855652255	0.21629949509935187	0.3988595714337048
SLC66A2	0.05417702997984941	0.21629949509935187	0.3988595714337048
LYPD2	0.006275416035298083	0.21629949509935187	0.3988595714337048
DHRS7B	0.04728326953574635	0.21629949509935187	0.3988595714337048
PAG1	-0.12071756245347309	0.21629949509935187	0.3988595714337048
RNU6-876P	-0.0019070734982158388	0.21629949509935187	0.3988595714337048
GAS2L2	-0.06798285910448543	0.21629949509935187	0.3988595714337048
RNU6-1237P	0.004338464232170533	0.21629949509935187	0.3988595714337048
ZNF346	0.016690004627141874	0.21629949509935187	0.3988595714337048
MIR598	0.005689003707056925	0.21629949509935187	0.3988595714337048
TRMT61A-DT	0.015088698331477524	0.21629949509935187	0.3988595714337048
SAMMSON	0.015946901906342514	0.21629949509935187	0.3988595714337048
TBC1D3K	0.049520898568095634	0.21629949509935187	0.3988595714337048
RNU6-1327P	-0.009520723097122388	0.21629949509935187	0.3988595714337048
ZSCAN5C	-0.03504694300488137	0.21629949509935187	0.3988595714337048
SAP18	0.048753068389089105	0.21629949509935187	0.3988595714337048
LINC00661	-0.008727653223494988	0.21629949509935187	0.3988595714337048
LYZL6	-0.012837239145946033	0.21629949509935187	0.3988595714337048
CDIP1	0.040826004346065314	0.21629949509935187	0.3988595714337048
LNCPTCTS	-0.009592107930940619	0.21629949509935187	0.3988595714337048
RNU6-431P	-0.03264051862926752	0.21629949509935187	0.3988595714337048
PDE6B	0.023358807740904486	0.21629949509935187	0.3988595714337048
LINC02518	-0.001801361067984751	0.21629949509935187	0.3988595714337048
LRRK1	0.07834273301931827	0.21629949509935187	0.3988595714337048
RNA5SP320	0.05845068591717627	0.21629949509935187	0.3988595714337048
SNORD1B	-0.006944668418394306	0.21629949509935187	0.3988595714337048
LRRC52	-0.004932701480380025	0.21629949509935187	0.3988595714337048
ARL6IP1	0.06990727284854836	0.21629949509935187	0.3988595714337048
HIGD1A	0.027789812589360974	0.21790991071312604	0.4001195819130057
CD164L2	-0.030800582104696494	0.21790991071312604	0.4001195819130057
POLE3	0.038545180782245225	0.21790991071312604	0.4001195819130057
MIR6838	-0.013651197718080696	0.21790991071312604	0.4001195819130057
ANKRD30B	0.017796499515267628	0.21790991071312604	0.4001195819130057
MAD2L1-DT	-0.024493130485876424	0.21790991071312604	0.4001195819130057
HERC3	-0.08015702630076649	0.21790991071312604	0.4001195819130057
RPL31	0.0699463036491541	0.21790991071312604	0.4001195819130057
COL4A5	-0.0026590993247270767	0.21790991071312604	0.4001195819130057
ACADL	-0.03464824369478148	0.21790991071312604	0.4001195819130057
RIGI	-0.03714461385659873	0.21790991071312604	0.4001195819130057
KCNE1	0.019604950486520556	0.21790991071312604	0.4001195819130057
DAP-DT	-0.04130003814808403	0.21790991071312604	0.4001195819130057
PSME2	0.07659717224076168	0.21790991071312604	0.4001195819130057
SRPK1	0.11669677411750623	0.21790991071312604	0.4001195819130057
CD207	-0.05356766935803037	0.21790991071312604	0.4001195819130057
METTL5	0.032184016668611815	0.21790991071312604	0.4001195819130057
DNAI1	-0.051814687296771966	0.21790991071312604	0.4001195819130057
COG8	0.014772456765854924	0.21790991071312604	0.4001195819130057
RN7SL705P	-0.02487000422479943	0.21790991071312604	0.4001195819130057
ZNF475	-0.011530180216399039	0.21790991071312604	0.4001195819130057
LOC124902567	0.003792469121943677	0.21790991071312604	0.4001195819130057
CYP4F59P	0.061903300731203315	0.21790991071312604	0.4001195819130057
TSSC4	0.05491538217263425	0.21790991071312604	0.4001195819130057
RN7SL509P	-0.026534154120356937	0.21790991071312604	0.4001195819130057
NFRKB	0.027726710710280766	0.21790991071312604	0.4001195819130057
DCUN1D2-AS	0.05892880241944587	0.21790991071312604	0.4001195819130057
C2-AS1	-0.01890197347236	0.21790991071312604	0.4001195819130057
APEH	0.05264557008609305	0.21790991071312604	0.4001195819130057
ITM2A	0.02705826295283842	0.21790991071312604	0.4001195819130057
SNORD25	0.06751650923032845	0.21790991071312604	0.4001195819130057
WNT9A	0.017833935678373547	0.21790991071312604	0.4001195819130057
NUP43	0.022145050958840562	0.21790991071312604	0.4001195819130057
MRPL57	0.039912666020438525	0.21790991071312604	0.4001195819130057
OR8B8	-0.0008582675285873087	0.21790991071312604	0.4001195819130057
